clocks, time, loop_order
2269145, 0.000567, 5
2460092, 0.000615, 6
2411175, 0.000603, 1
2243212, 0.000561, 2
2468289, 0.000617, 3
2418329, 0.000605, 4
2268231, 0.000567, 5
2452859, 0.000613, 6
2410972, 0.000603, 1
2243455, 0.000561, 2
2449292, 0.000612, 3
2446751, 0.000612, 4
2268529, 0.000567, 5
2451449, 0.000613, 6
2411098, 0.000603, 1
2244467, 0.000561, 2
2449197, 0.000612, 3
2417215, 0.000604, 4
2285588, 0.000571, 5
2452012, 0.000613, 6
2410704, 0.000603, 1
2243557, 0.000561, 2
2449200, 0.000612, 3
2444991, 0.000611, 4
2284431, 0.000571, 5
2453745, 0.000613, 6
2410957, 0.000603, 1
2243557, 0.000561, 2
2449302, 0.000612, 3
2445237, 0.000611, 4
2268302, 0.000567, 5
2469320, 0.000617, 6
2411628, 0.000603, 1
2244465, 0.000561, 2
2449203, 0.000612, 3
2445323, 0.000611, 4
2308009, 0.000577, 5
2451344, 0.000613, 6
2462571, 0.000616, 1
2295819, 0.000574, 2
2506765, 0.000627, 3
2416877, 0.000604, 4
2267683, 0.000567, 5
2452932, 0.000613, 6
2417314, 0.000604, 1
2243255, 0.000561, 2
2449142, 0.000612, 3
2426828, 0.000607, 4
2267769, 0.000567, 5
2451437, 0.000613, 6
2410969, 0.000603, 1
2261015, 0.000565, 2
2449188, 0.000612, 3
2418351, 0.000605, 4
2268413, 0.000567, 5
2451637, 0.000613, 6
2419354, 0.000605, 1
2243289, 0.000561, 2
2467643, 0.000617, 3
2416954, 0.000604, 4
2268348, 0.000567, 5
2459751, 0.000615, 6
2418806, 0.000605, 1
2244366, 0.000561, 2
2449277, 0.000612, 3
2438997, 0.000610, 4
2268012, 0.000567, 5
2453102, 0.000613, 6
2411009, 0.000603, 1
2250637, 0.000563, 2
2449262, 0.000612, 3
2437357, 0.000609, 4
2267908, 0.000567, 5
2459926, 0.000615, 6
2411246, 0.000603, 1
2245253, 0.000561, 2
2449326, 0.000612, 3
2445028, 0.000611, 4
2311299, 0.000578, 5
2452092, 0.000613, 6
2410935, 0.000603, 1
2243541, 0.000561, 2
2449098, 0.000612, 3
2445225, 0.000611, 4
2268372, 0.000567, 5
2469914, 0.000617, 6
2411535, 0.000603, 1
2243963, 0.000561, 2
2449274, 0.000612, 3
2444948, 0.000611, 4
2302831, 0.000576, 5
2466810, 0.000617, 6
2411464, 0.000603, 1
2244453, 0.000561, 2
2449135, 0.000612, 3
2416351, 0.000604, 4
2267883, 0.000567, 5
2451108, 0.000613, 6
2427495, 0.000607, 1
2243865, 0.000561, 2
2449080, 0.000612, 3
2417502, 0.000604, 4
2269160, 0.000567, 5
2451394, 0.000613, 6
2410966, 0.000603, 1
2260249, 0.000565, 2
2449326, 0.000612, 3
2417849, 0.000604, 4
2268499, 0.000567, 5
2451775, 0.000613, 6
2410729, 0.000603, 1
2242963, 0.000561, 2
2455662, 0.000614, 3
2417200, 0.000604, 4
2268600, 0.000567, 5
2452606, 0.000613, 6
2410723, 0.000603, 1
2243582, 0.000561, 2
2454735, 0.000614, 3
2418108, 0.000605, 4
2267677, 0.000567, 5
2451631, 0.000613, 6
2410815, 0.000603, 1
2244511, 0.000561, 2
2449296, 0.000612, 3
2424612, 0.000606, 4
2268711, 0.000567, 5
2451677, 0.000613, 6
2411169, 0.000603, 1
2244305, 0.000561, 2
2449612, 0.000612, 3
2445022, 0.000611, 4
2288935, 0.000572, 5
2453366, 0.000613, 6
2410582, 0.000603, 1
2244455, 0.000561, 2
2449308, 0.000612, 3
2445249, 0.000611, 4
2311390, 0.000578, 5
2543410, 0.000636, 6
2467321, 0.000617, 1
2295279, 0.000574, 2
2533443, 0.000633, 3
2417960, 0.000604, 4
2276778, 0.000569, 5
2473107, 0.000618, 6
2411597, 0.000603, 1
2243329, 0.000561, 2
2449243, 0.000612, 3
2445187, 0.000611, 4
2302979, 0.000576, 5
2453126, 0.000613, 6
2427382, 0.000607, 1
2244363, 0.000561, 2
2449080, 0.000612, 3
2417471, 0.000604, 4
2278704, 0.000570, 5
2453160, 0.000613, 6
2411009, 0.000603, 1
2262357, 0.000566, 2
2449332, 0.000612, 3
2417046, 0.000604, 4
2275363, 0.000569, 5
2451711, 0.000613, 6
2411139, 0.000603, 1
2262498, 0.000566, 2
2449422, 0.000612, 3
2416446, 0.000604, 4
2269065, 0.000567, 5
2451840, 0.000613, 6
2419188, 0.000605, 1
2244507, 0.000561, 2
2468163, 0.000617, 3
2418147, 0.000605, 4
2267579, 0.000567, 5
2451914, 0.000613, 6
2410800, 0.000603, 1
2243406, 0.000561, 2
2457310, 0.000614, 3
2437474, 0.000609, 4
2268354, 0.000567, 5
2451308, 0.000613, 6
